MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;condition
8,11135E+14;9,62067E+14;5,15747E+12;4,4632E+14;4,62307E+16;1,01792E+16;2,10033E+16;1,70338E+16;8,11269E+15;baseline
5,37886E+15;5,52254E+16;5,15823E+15;3,64304E+15;-7,65637E+15;5,1052E+15;2,10009E+16;1,12956E+16;5,37904E+15;baseline
1,7454E+16;1,98288E+15;1,42174E+16;5,61142E+15;-1,19252E+16;1,85846E+15;2,10032E+15;3,66534E+15;1,7466E+16;baseline
1,85686E+15;2,05917E+15;1,63383E+16;4,25339E+15;-9,363E+14;-2,02001E+16;2,10016E+16;3,8994E+15;1,85765E+16;baseline
1,25658E+16;1,40266E+16;9,51385E+14;4,51279E+15;5,52823E+15;1,38024E+13;2,10054E+15;2,63882E+16;1,2567E+16;baseline
6,90457E+16;7,3452E+16;6,61316E+13;7,3204E+15;-1,21188E+15;7,18889E+15;2,10006E+16;1,44996E+16;6,90576E+16;stress
4,67837E+15;5,36842E+15;4,07486E+15;1,29356E+16;-1,78294E+16;-8,32676E+14;2,10014E+15;9,82457E+13;4,68301E+15;stress
1,17574E+15;1,23493E+16;1,13129E+14;1,03645E+16;-9,94812E+15;5,11124E+15;2,10002E+16;2,46906E+15;1,176E+16;baseline
3,92775E+15;5,04036E+16;3,16772E+12;1,87263E+16;-1,18656E+16;3,4918E+15;2,10029E+16;8,24827E+15;3,95368E+15;stress
5,35997E+15;5,52025E+16;5,15823E+15;3,62015E+15;-2,13598E+15;6,14369E+15;2,10009E+16;1,12559E+16;5,36009E+16;baseline
6,55693E+16;6,69746E+16;6,24084E+13;4,56619E+15;9,33999E+15;2,61776E+14;2,10006E+16;1,37695E+16;6,55695E+16;baseline
3,85131E+16;4,24194E+12;3,4481E+15;7,93839E+15;-1,16915E+16;5,68833E+15;2,10011E+15;8,08776E+15;3,85419E+15;stress
6,56164E+15;6,95572E+15;6,1058E+15;8,49915E+13;-8,99368E+15;4,48648E+16;2,10004E+16;1,37794E+15;6,56364E+16;baseline
1,81545E+16;2,01492E+15;1,55602E+16;4,58908E+15;-1,10186E+15;-1,00065E+16;2,10015E+16;3,81244E+16;1,81628E+16;baseline
3,80519E+16;3,95126E+15;3,50494E+14;4,4632E+14;-9,88979E+13;4,05749E+16;2,10009E+15;7,9909E+15;3,8054E+16;stress
4,30362E+16;5,09872E+15;3,7571E+15;1,34163E+16;-8,63983E+15;5,01501E+15;2,10024E+16;9,0376E+14;4,31363E+15;baseline
2,35098E+15;2,53067E+15;2,09618E+15;4,34494E+15;1,38376E+16;4,94984E+15;2,10024E+15;4,93706E+15;2,35114E+14;baseline
3,86659E+16;4,29573E+16;3,59268E+15;7,03049E+15;3,78668E+15;1,0228E+16;2,10014E+16;8,11984E+15;3,86871E+16;stress
6,76906E+16;7,06749E+16;6,42128E+16;6,4621E+14;-9,87332E+15;-4,29327E+15;2,10006E+15;1,4215E+16;6,77012E+15;stress
2,46309E+15;2,61116E+16;2,16827E+14;4,42886E+15;1,30566E+14;3,4966E+15;2,10023E+16;5,17248E+15;2,46317E+15;baseline
2,80444E+15;2,95982E+15;2,5898E+16;3,70026E+14;5,1133E+15;5,3067E+15;2,10017E+13;5,88932E+15;2,80448E+16;baseline
3,80278E+15;3,95241E+15;3,56941E+16;3,82996E+13;-6,19855E+16;6,95707E+15;2,10015E+16;7,98583E+14;3,80293E+15;baseline
2,35095E+15;2,52647E+15;2,10419E+14;4,22287E+15;1,26792E+15;2,08767E+15;2,10026E+16;4,937E+15;2,35102E+15;baseline
4,02481E+15;4,62837E+16;3,73154E+15;8,96835E+15;7,22991E+15;1,39864E+16;2,1001E+16;8,45209E+15;4,03015E+16;stress
4,05714E+15;4,62837E+16;3,59268E+15;1,03569E+16;-3,00986E+15;8,62355E+15;2,10013E+16;8,52E+15;4,06287E+16;stress
3,80428E+15;3,95126E+15;3,50494E+14;4,4632E+14;-1,02192E+16;4,24441E+15;2,10009E+16;7,98899E+15;3,8045E+16;stress
3,69453E+15;3,80974E+15;3,54271E+15;2,67029E+13;1,20919E+16;-4,67969E+15;2,10008E+16;7,75852E+15;3,69458E+16;amusement
1,33806E+15;1,614E+16;9,77707E+15;6,36292E+13;-1,22454E+16;8,23959E+14;2,1006E+15;2,80992E+16;1,34176E+16;baseline
1,36433E+16;1,57051E+16;1,00327E+15;5,67245E+15;1,42902E+16;7,8237E+15;2,10044E+16;2,8651E+15;1,36459E+16;baseline
7,3027E+15;7,56493E+16;7,01256E+16;5,52368E+12;-1,40063E+16;-9,05688E+15;2,10002E+15;1,53357E+16;7,30385E+16;stress
5,98621E+15;6,29234E+16;5,67093E+15;6,21414E+15;4,80387E+15;1,15019E+16;2,10004E+16;1,2571E+16;5,98659E+16;amusement
1,55536E+16;2,3735E+15;9,71603E+15;1,4019E+16;-1,5967E+16;7,33296E+15;2,10066E+15;3,26625E+15;1,57175E+16;stress
2,34625E+15;2,53067E+15;2,09618E+15;4,34494E+15;8,73122E+15;7,25279E+13;2,10024E+15;4,92712E+16;2,34638E+16;baseline
3,59841E+16;3,78723E+13;3,31688E+15;4,70352E+15;-1,10106E+15;-5,93971E+15;2,10013E+15;7,55667E+11;3,59874E+16;stress
2,17712E+16;2,32391E+14;1,9474E+16;3,76511E+15;1,35164E+16;3,15582E+15;2,10019E+16;4,57196E+16;2,17721E+16;amusement
2,83465E+16;2,99759E+15;2,6371E+16;3,60489E+15;3,36012E+15;-1,40828E+16;2,10023E+15;5,95276E+15;2,83485E+16;amusement
8,28478E+15;8,52547E+15;7,91473E+14;6,10733E+15;-8,80746E+15;4,71062E+15;2,10002E+16;1,7398E+16;8,28505E+15;amusement
1,13144E+16;1,21742E+16;1,02951E+15;1,87912E+15;-8,38314E+15;-6,01452E+15;2,10002E+16;2,37602E+15;1,13235E+16;stress
1,16859E+16;1,2228E+16;1,12179E+16;1,01013E+13;-8,37414E+14;5,30758E+15;2,10002E+16;2,45403E+16;1,1688E+15;baseline
7,92362E+15;9,33075E+14;5,8136E+13;3,51715E+14;3,49821E+16;9,68634E+15;2,10032E+16;1,66396E+15;7,92513E+15;baseline
3,17676E+16;3,53355E+15;2,69318E+14;8,40378E+15;-8,87483E+15;9,17062E+14;2,10019E+16;6,6712E+14;3,18042E+15;stress
7,64919E+15;9,05228E+15;4,89426E+15;4,15802E+14;3,18762E+16;9,08879E+15;2,10024E+16;1,60633E+16;7,65085E+15;baseline
9,68099E+15;1,10607E+16;9,12056E+15;1,94016E+15;2,12336E+16;1,49595E+16;2,10004E+16;2,03301E+16;9,68566E+15;stress
1,86572E+16;2,01038E+16;1,72367E+16;2,86713E+14;-1,26556E+16;-1,15222E+16;2,10011E+15;3,91801E+14;1,86718E+16;stress
3,66402E+16;3,85208E+15;3,38783E+16;4,64249E+15;3,79458E+16;-3,5398E+15;2,10013E+16;7,69445E+15;3,66436E+15;stress
1,74662E+16;1,8935E+15;1,60915E+16;2,84348E+15;-1,30972E+16;6,48102E+15;2,10008E+15;3,66791E+16;1,74818E+16;stress
2,33587E+16;3,32489E+14;1,71394E+16;1,61095E+16;-8,37436E+15;5,10316E+15;2,10061E+16;4,90533E+16;2,37205E+14;baseline
3,72117E+15;3,89557E+14;3,44276E+16;4,52805E+15;2,70894E+15;1,48836E+16;2,10016E+15;7,81446E+15;3,72124E+16;baseline
9,34395E+15;1,1055E+15;6,05011E+14;50048828125;3,41051E+16;8,41813E+15;2,10044E+16;1,96223E+16;9,34573E+15;amusement
2,4242E+16;3,63503E+15;1,548E+15;2,08702E+15;-1,5517E+16;1,20215E+16;2,1006E+15;5,09081E+15;2,49596E+16;stress
1,16786E+16;1,38664E+16;9,13239E+14;4,73404E+15;-3,12277E+15;3,26976E+16;2,1004E+15;2,4525E+16;1,16885E+15;baseline
3,68182E+16;3,88947E+14;3,38783E+16;5,01633E+15;-6,61975E+15;3,27797E+15;2,10013E+15;7,73182E+15;3,6821E+16;stress
1,36534E+16;1,57051E+16;1,00327E+15;5,67245E+15;1,897E+16;8,50778E+15;2,10046E+15;2,86722E+16;1,36559E+16;baseline
2,89677E+15;3,06892E+16;2,56538E+16;5,0354E+12;4,43435E+16;1,54488E+16;2,10016E+16;6,08321E+15;2,89685E+15;baseline
3,68802E+16;3,79906E+16;3,54271E+15;25634765625;-2,22648E+16;-4,92081E+16;2,10008E+16;7,74485E+15;3,68808E+15;amusement
2,84928E+16;3,00446E+14;2,65846E+16;3,45993E+15;-5,87609E+14;1,93076E+15;2,10023E+16;5,9835E+15;2,84942E+16;amusement
6,29014E+15;6,50558E+15;6,00929E+15;4,96292E+15;-4,25507E+15;8,13287E+15;2,10004E+15;1,32093E+16;6,29048E+15;baseline
5,36507E+15;5,52254E+16;5,15823E+15;3,64304E+15;-1,42762E+15;6,95554E+15;2,10009E+15;1,12667E+16;5,36521E+15;baseline
6,57895E+15;6,79169E+14;6,21223E+16;5,79453E+15;-7,31241E+15;7,60025E+15;2,10007E+15;1,38158E+16;6,57916E+14;baseline
6,16043E+15;6,37703E+16;5,91087E+16;4,66156E+14;7,01533E+15;-3,90812E+15;2,10005E+16;1,29369E+15;6,16106E+14;amusement
9,97323E+15;1,13922E+14;9,12056E+15;2,27165E+16;-8,1418E+15;7,96998E+15;2,10005E+16;2,09438E+15;9,99141E+14;stress
1,67907E+16;1,84593E+16;1,32027E+16;5,25665E+14;-4,21591E+15;6,69901E+15;2,1003E+16;3,52604E+15;1,67949E+16;baseline
3,72688E+15;4,15955E+13;3,40271E+13;7568359375;1,52797E+15;3,71595E+15;2,10017E+16;7,82645E+15;3,72734E+16;baseline
3,68921E+16;3,79181E+14;3,54271E+15;2,491E+15;3,12211E+15;-6,33952E+15;2,10009E+15;7,74733E+15;3,68926E+15;amusement
2,34487E+16;2,50893E+16;2,02675E+16;4,82178E+11;6,76883E+15;3,8043E+15;2,10026E+15;4,92423E+15;2,34497E+16;baseline
7,77437E+15;9,05228E+15;4,89426E+15;4,15802E+14;5,1076E+16;1,12242E+15;2,1003E+16;1,63262E+16;7,77569E+15;baseline
1,66937E+16;1,83716E+12;1,32027E+16;5,16891E+15;-1,30101E+15;6,50449E+15;2,10029E+16;3,50567E+16;1,66964E+16;baseline
6,32957E+15;6,52351E+16;5,97839E+13;5,4512E+15;1,36624E+16;8,9007E+15;2,10011E+16;1,32921E+16;6,32964E+15;amusement
2,99991E+16;3,19443E+15;2,68364E+16;5,10788E+15;1,34501E+16;2,23837E+16;2,10019E+15;6,29981E+15;3E+16;stress
9,42533E+15;1,10855E+15;6,05011E+14;5,0354E+12;3,15217E+15;5,00741E+15;2,10039E+14;1,97932E+16;9,42715E+15;amusement
1,16268E+16;1,22536E+16;1,07071E+15;1,54648E+15;1,33136E+16;-6,25355E+15;2,10002E+15;2,44162E+16;1,16296E+15;stress
3,83381E+15;3,98941E+15;3,57513E+14;4,14276E+14;-6,03696E+15;8,12749E+15;2,10013E+15;8,05101E+15;3,83405E+16;baseline
7,44782E+16;8,01353E+15;6,88553E+15;1,12801E+16;-1,21686E+16;1,46146E+16;2,10007E+16;1,56404E+16;7,4531E+15;stress
7,67195E+15;9,05228E+15;4,89426E+15;4,15802E+14;3,24657E+16;8,9092E+14;2,10026E+16;1,61111E+15;7,67358E+15;baseline
6,18903E+15;6,39458E+15;5,78995E+15;6,0463E+15;-1,64769E+16;-8,43447E+14;2,10012E+16;1,2997E+16;6,18933E+15;baseline
1,96188E+16;2,25792E+15;1,58119E+16;6,76727E+14;-7,96406E+15;-7,20591E+15;2,10028E+16;4,11995E+16;1,96495E+16;stress
5,39497E+15;5,54008E+15;5,15823E+15;3,81851E+15;-1,20432E+16;2,41332E+14;2,10009E+15;1,13294E+16;5,39518E+15;baseline
2,62894E+15;2,80838E+15;2,38152E+16;4,26865E+15;-9,95394E+15;-3,32648E+15;2,10014E+16;5,52078E+15;2,62944E+15;amusement
6,23549E+15;6,39458E+15;5,94978E+16;4,44794E+14;4,44772E+16;-1,54227E+16;2,10011E+15;1,30945E+15;6,23556E+15;baseline
9,6452E+15;1,10893E+16;6,37436E+15;4,71497E+13;2,82511E+15;4,05558E+14;2,10034E+15;2,02549E+16;9,64673E+15;baseline
3,92328E+16;4,24194E+12;3,47328E+16;7,68661E+15;-8,19943E+14;-2,81391E+16;2,10011E+15;8,23889E+15;3,92476E+16;stress
6,71981E+15;9,63974E+15;4,45175E+15;5,18799E+11;-1,30921E+16;3,27209E+15;2,10069E+15;1,41116E+16;6,79731E+15;amusement
5,5464E+15;5,80788E+15;5,37567E+14;4,32205E+15;5,88058E+15;2,16704E+16;2,10004E+16;1,16474E+15;5,54655E+16;baseline
1,38286E+16;1,52817E+15;1,06621E+16;4,6196E+15;4,56145E+15;1,3371E+16;2,10058E+16;2,90401E+15;1,38297E+16;amusement
6,36233E+15;6,6227E+16;6,00929E+15;6,13403E+12;-1,17647E+15;3,81848E+15;2,10004E+16;1,33609E+15;6,36303E+16;baseline
1,17441E+16;1,21174E+16;1,13922E+14;7,25174E+15;-1,3468E+16;2,09601E+16;2,10003E+15;2,46626E+15;1,17452E+16;amusement
4,31331E+15;5,1548E+15;3,87764E+15;1,27716E+14;3,48247E+15;1,14173E+15;2,10017E+15;9,05794E+15;4,321E+16;stress
5,99099E+15;6,16417E+16;5,6263E+16;5,37872E+14;-2,36016E+15;4,59874E+15;2,10014E+16;1,25811E+16;5,99108E+15;baseline
1,12913E+16;1,15635E+16;1,10477E+16;5,15747E+12;-6,60794E+15;3,2445E+15;2,10002E+15;2,37116E+15;1,12916E+16;baseline
7,18372E+15;7,65266E+15;6,62155E+15;1,03111E+16;-6,94057E+15;7,05778E+15;2,10006E+16;1,50858E+16;7,18603E+15;stress
7,34695E+16;7,56493E+16;7,01752E+14;5,47409E+15;-1,32144E+15;-3,96967E+15;2,10002E+16;1,54286E+15;7,34768E+15;stress
6,79245E+16;6,9706E+16;6,46324E+16;5,07355E+14;-6,09905E+15;-6,164E+15;2,10006E+16;1,42641E+14;6,79278E+15;baseline
3,42074E+16;3,70941E+14;3,1002E+15;6,09207E+15;4,47084E+15;8,61186E+15;2,10011E+15;7,18356E+15;3,42095E+15;stress
6,08915E+15;6,48994E+16;5,67093E+15;8,19016E+15;-5,30433E+15;7,34191E+15;2,10013E+16;1,27872E+16;6,0901E+15;baseline
8,61244E+15;9,71527E+14;0;9,71527E+14;1,10156E+16;-7,34372E+15;2,10016E+16;1,80861E+16;8,63654E+15;stress
2,8483E+16;3,00102E+16;2,65846E+16;3,4256E+14;-6,83523E+15;7,84555E+15;2,10023E+16;5,98143E+15;2,84842E+16;amusement
1,81888E+16;29296875;1,21002E+14;1,71967E+14;-5,84895E+15;8,3589E+15;2,10064E+15;3,81965E+16;1,86328E+16;stress
6,01012E+15;6,17561E+16;5,70107E+16;4,74548E+13;6,55137E+15;-4,38463E+15;2,10013E+16;1,26213E+16;6,01018E+15;baseline
1,14293E+16;1,21742E+16;1,05125E+16;1,66168E+14;-4,17909E+15;-7,18647E+15;2,10002E+16;2,40014E+16;1,14365E+16;stress
8,34046E+14;9,7847E+15;6,15311E+15;3,63159E+12;1,02345E+15;8,69019E+15;2,10035E+16;1,7515E+15;8,34286E+15;baseline
7,95155E+15;8,39272E+15;7,51839E+15;8,74329E+13;-1,17921E+16;3,665E+15;2,10003E+16;1,66983E+16;7,95329E+15;amusement
1,85268E+16;2,18658E+14;1,41182E+16;7,74765E+15;-1,46197E+16;1,10027E+16;2,10025E+15;3,89064E+15;1,859E+16;stress
1,59665E+16;1,96724E+16;1,1898E+16;7,77435E+14;-9,86043E+14;3,6297E+15;2,10067E+16;3,35297E+15;1,60278E+16;baseline
2,02311E+16;2,23083E+13;1,69716E+16;5,33676E+15;-1,20125E+16;1,20927E+16;2,10017E+16;4,24853E+15;2,02393E+16;baseline
2,99358E+16;3,19443E+15;2,68364E+16;5,10788E+15;8,02769E+15;8,23481E+15;2,10019E+16;6,28652E+15;2,9937E+16;stress
2,80391E+16;2,9892E+14;2,46696E+16;5,22232E+15;6,37906E+14;1,24885E+15;2,10015E+15;5,88821E+14;2,80396E+16;baseline
2,10486E+15;2,31857E+15;1,84975E+16;4,68826E+15;-9,03186E+15;-4,13028E+15;2,10019E+16;4,4202E+15;2,10528E+15;baseline
4,07483E+14;5,04036E+16;3,16772E+12;1,87263E+16;-1,41789E+15;-1,38976E+15;2,10027E+16;8,55714E+15;4,10084E+14;stress
1,02363E+16;1,11305E+16;8,82263E+13;2,30789E+15;1,79122E+16;-9,30641E+15;2,10002E+15;2,14963E+15;1,02458E+15;stress
1,11861E+16;1,13277E+16;1,09829E+16;3,44849E+12;-7,61252E+15;3,92481E+15;2,10003E+16;2,34908E+15;1,11861E+16;baseline
8,26471E+15;8,51173E+15;7,91473E+14;5,97E+15;-1,60177E+15;8,07812E+15;2,10002E+16;1,73559E+16;8,26491E+15;amusement
1,14428E+16;1,22013E+16;1,09997E+16;1,20163E+15;-8,95777E+15;8,93072E+15;2,10003E+15;2,40299E+15;1,14478E+16;baseline
8,69294E+14;1,20987E+15;0;1,20987E+15;2,2657E+14;1,12719E+15;2,10016E+15;1,82552E+16;8,76525E+13;stress
1,16933E+16;1,38664E+16;8,71277E+13;5,15366E+15;-4,73817E+15;2,9966E+15;2,1004E+16;2,45559E+15;1,17037E+16;baseline
2,23125E+15;2,73781E+16;1,53503E+13;1,20277E+16;-1,40141E+15;-4,31958E+15;2,1002E+16;4,68563E+15;2,2493E+16;baseline
5,37613E+15;5,52254E+16;5,15823E+15;3,64304E+15;-6,53447E+15;5,54748E+15;2,10009E+16;1,12899E+16;5,3763E+15;baseline
1,89825E+15;2,08778E+16;1,63383E+16;4,53949E+14;-1,2394E+16;5,39577E+15;2,10017E+16;3,98632E+16;1,89897E+16;baseline
2,35248E+15;2,52647E+15;2,10419E+14;4,22287E+15;9,24775E+15;1,69487E+15;2,10024E+15;4,94021E+16;2,35256E+16;baseline
3,86652E+16;3,97301E+16;3,65295E+13;3,20053E+15;-1,6608E+15;1,20968E+16;2,10014E+16;8,1197E+15;3,86657E+15;baseline
6,74129E+16;7,03468E+15;6,42128E+16;6,13403E+12;-1,21801E+16;-2,8238E+15;2,10006E+16;1,41567E+15;6,74248E+16;stress
1,65445E+16;1,76888E+16;1,32027E+16;4,48608E+12;3,8449E+15;8,37054E+15;2,10025E+15;3,47435E+16;1,65453E+16;baseline
1,6566E+16;1,79138E+13;1,34468E+16;4,46701E+15;2,13553E+15;7,1065E+15;2,10025E+16;3,47886E+15;1,65669E+16;baseline
2,19921E+16;2,42119E+16;1,85738E+16;5,63812E+14;-7,78009E+14;4,73477E+15;2,1002E+16;4,61835E+14;2,19973E+16;baseline
3,8736E+15;400390625;3,65295E+13;3,50952E+12;-2,40741E+16;2,30947E+16;2,10012E+16;8,13456E+15;3,87366E+15;baseline
4,07462E+15;4,62837E+16;3,59268E+15;1,03569E+16;-5,83893E+15;1,05656E+16;2,10012E+16;8,5567E+15;4,0795E+15;stress
1,65611E+16;1,79138E+13;1,34468E+16;4,46701E+15;2,16937E+15;6,24404E+13;2,10025E+15;3,47782E+15;1,65619E+14;baseline
1,8121E+16;2,02522E+16;1,42174E+16;6,03485E+14;-9,64127E+15;1,07756E+16;2,10032E+16;3,80541E+15;1,8136E+16;baseline
4,05776E+15;5,04036E+16;3,16772E+12;1,87263E+16;-1,41113E+16;1,87576E+15;2,10027E+15;8,52129E+15;4,0838E+16;stress
4,01465E+16;4,33998E+16;3,70178E+13;6,38199E+15;-1,10117E+16;-4,07142E+15;2,10015E+16;8,43077E+15;4,01636E+15;stress
2,35309E+14;2,52647E+15;2,16866E+16;3,57819E+14;1,41803E+16;-1,46219E+16;2,10027E+16;4,94148E+15;2,35316E+16;baseline
4,06413E+15;5,07393E+16;3,14293E+15;1,931E+15;-1,22911E+16;2,67777E+15;2,10029E+16;8,53467E+15;4,09775E+13;stress
5,31445E+15;6,63528E+15;3,99818E+16;2,6371E+16;-9,50197E+13;-6,16583E+15;2,10012E+15;1,11603E+16;5,34148E+15;stress
6,51428E+15;6,89964E+16;6,1058E+15;7,93839E+15;-8,30883E+15;3,80504E+15;2,10004E+14;1,368E+15;6,51598E+15;baseline
1,04048E+16;1,13556E+14;9,45854E+15;1,89705E+16;-2,76164E+15;-4,58567E+15;2,10002E+15;2,185E+16;1,041E+16;stress
7,94409E+15;9,33075E+14;5,8136E+13;3,51715E+14;3,37157E+16;9,52253E+15;2,10032E+15;1,66826E+15;7,94562E+15;baseline
2,80766E+15;2,96974E+16;2,47993E+16;4,89807E+13;1,05115E+16;5,46605E+15;2,10015E+15;5,89609E+15;2,80769E+16;baseline
1,99903E+16;2,25792E+15;1,63078E+16;6,27136E+13;-3,50467E+14;-8,51168E+15;2,10029E+15;4,19796E+16;2,00025E+16;stress
3,5725E+16;3,77274E+15;3,31688E+15;4,55856E+15;-8,91946E+15;2,24208E+16;2,10012E+16;7,50224E+14;3,57281E+16;stress
6,54734E+15;7,61185E+15;5,99709E+15;1,61476E+16;-6,30976E+15;1,05516E+16;2,10003E+16;1,37494E+16;6,56537E+14;baseline
2,29957E+16;2,5238E+13;1,9825E+16;5,41306E+15;-1,51076E+16;1,1378E+15;2,1002E+15;4,82909E+16;2,30092E+16;baseline
6,54233E+15;7,9071E+13;3,65257E+16;4,25453E+16;4,76271E+14;-1,43026E+16;2,10008E+16;1,37389E+15;6,63741E+15;baseline
1,65486E+16;1,76888E+16;1,32027E+16;4,48608E+12;3,91432E+16;8,16096E+15;2,10025E+15;3,47521E+15;1,65495E+16;baseline
7,83739E+15;8,39882E+15;7,51839E+15;8,80432E+13;2,54379E+15;1,9052E+16;2,10004E+16;1,64585E+16;7,83871E+15;amusement
1,75213E+16;1,98288E+15;1,42174E+16;5,61142E+15;-1,23615E+16;1,32864E+16;2,10032E+16;3,67948E+15;1,75335E+16;baseline
3,70763E+16;3,81012E+14;3,4935E+15;3,1662E+14;-1,36072E+16;4,53209E+15;2,10008E+16;7,78603E+15;3,70768E+16;amusement
6,03792E+15;6,2149E+14;5,82352E+15;3,91388E+14;3,57213E+15;8,47562E+15;2,10013E+16;1,26796E+16;6,03796E+16;baseline
2,94624E+16;3,15437E+16;2,73209E+15;4,22287E+15;7,76203E+15;1,84732E+15;2,10017E+16;6,18709E+15;2,94633E+16;stress
2,83621E+16;3,02315E+16;2,55699E+15;4,66156E+14;3,01072E+16;1,6938E+16;2,10018E+16;5,95604E+15;2,83637E+15;baseline
1,65614E+16;1,76888E+16;1,32027E+16;4,48608E+12;3,52051E+15;6,93723E+15;2,10026E+14;3,4779E+15;1,65623E+15;baseline
2,41511E+16;2,59819E+16;2,0916E+16;5,06592E+11;-8,50996E+15;1,26983E+16;2,10025E+16;5,07173E+15;2,41533E+15;baseline
6,37904E+15;6,65321E+16;6,00929E+15;6,43921E+12;-1,10232E+16;3,75722E+16;2,10004E+16;1,3396E+15;6,37984E+15;baseline
7,62482E+15;8,16689E+15;7,00607E+15;1,16081E+16;-1,01994E+16;-3,51947E+15;2,10006E+16;1,60121E+16;7,62749E+14;stress
1,24507E+16;1,52092E+16;8,70895E+15;6,50024E+12;-8,74336E+15;-4,72864E+15;2,10033E+16;2,61464E+16;1,25114E+16;baseline
6,08827E+16;6,2664E+15;5,79071E+14;4,75693E+15;-9,8494E+15;-1,00034E+15;2,10013E+16;1,27854E+14;6,08835E+15;baseline
2,08921E+16;2,31857E+15;1,82343E+14;4,95148E+14;-8,18198E+15;-4,10699E+15;2,10019E+15;4,38735E+15;2,08981E+16;baseline
3,00425E+16;3,25012E+13;2,65846E+16;5,9166E+15;-1,6313E+16;-1,90663E+16;2,1002E+16;6,30892E+15;3,00618E+15;amusement
2,35379E+15;2,52647E+15;2,10419E+14;4,22287E+15;1,88476E+15;6,29485E+15;2,10026E+15;4,94296E+15;2,35386E+16;baseline
3,79018E+16;3,90434E+15;3,56941E+16;3,3493E+14;-2,70796E+16;-3,65692E+15;2,10015E+16;7,95939E+15;3,79023E+16;baseline
2,07817E+16;2,22584E+16;1,96804E+16;2,57797E+15;-1,22354E+16;3,39348E+14;2,10015E+16;4,36416E+14;2,07928E+15;stress
4,88183E+15;5,50041E+15;4,36211E+15;1,13831E+13;-9,42247E+15;5,00628E+15;2,10014E+16;1,02518E+15;4,88682E+15;stress
9,38475E+15;1,10466E+16;8,53844E+15;2,50816E+15;5,42484E+15;7,02253E+15;2,10004E+16;1,9708E+16;9,39285E+14;stress
6,0385E+15;6,30531E+16;5,67093E+15;6,34384E+15;-5,36671E+15;8,59035E+15;2,10013E+16;1,26808E+16;6,03892E+15;baseline
3,81202E+16;4,24194E+12;3,40042E+15;8,41522E+14;-9,58446E+15;2,13262E+16;2,10011E+16;8,00524E+15;3,81512E+16;stress
5,70967E+15;5,95093E+12;5,37567E+14;5,75256E+13;-8,33975E+15;-3,34332E+15;2,10005E+16;1,19903E+16;5,71013E+15;baseline
5,38864E+15;5,52559E+16;5,15823E+15;3,67355E+15;-1,07336E+16;3,63778E+15;2,10009E+16;1,13161E+16;5,38884E+15;baseline
3,84551E+15;3,97301E+16;3,56941E+16;4,03595E+14;-2,54292E+16;-6,85718E+15;2,10015E+16;8,07558E+14;3,84569E+16;baseline
3,63476E+14;3,83415E+15;3,38783E+16;4,4632E+14;-5,58165E+15;-6,83361E+15;2,10014E+16;7,63299E+15;3,63515E+15;stress
2,32759E+15;2,55127E+11;2,06566E+15;4,85611E+15;-1,45311E+16;-1,69946E+16;2,1002E+16;4,88793E+16;2,32894E+16;baseline
7,82979E+15;8,39882E+15;7,51839E+15;8,80432E+13;3,81082E+15;2,10008E+15;2,10004E+16;1,64426E+15;7,83089E+16;amusement
1,71379E+16;1,99394E+16;1,26801E+14;7,25937E+15;-9,90234E+15;5,70114E+15;2,10023E+16;3,59895E+16;1,71594E+14;stress
4,13212E+15;7,57599E+14;3,40271E+13;4,17328E+14;3,91247E+16;2,25315E+15;2,10016E+16;8,67744E+15;4,22596E+16;baseline
2,33466E+15;2,55661E+15;2,06566E+15;4,90952E+15;-1,41313E+15;-2,36971E+15;2,1002E+16;4,90279E+15;2,33598E+15;baseline
2,34039E+16;2,49329E+13;2,19917E+16;2,94113E+15;-4,3333E+15;4,08825E+15;2,10025E+16;4,91482E+15;2,3405E+16;baseline
1,96222E+16;2,15111E+15;1,69716E+16;4,53949E+14;-8,97431E+15;7,02391E+15;2,10017E+16;4,12066E+16;1,96297E+16;baseline
7,63148E+15;8,16689E+15;7,00607E+15;1,16081E+16;-8,76444E+15;-3,81868E+15;2,10006E+15;1,60261E+16;7,63398E+15;stress
7,52601E+14;7,87315E+15;7,18422E+16;6,88934E+14;-9,544E+15;4,71804E+15;2,10004E+16;1,58046E+15;7,52731E+15;stress
7,88281E+16;8,39882E+15;7,51839E+15;8,80432E+13;-6,50952E+15;8,85057E+15;2,10004E+15;1,65539E+16;7,88463E+15;amusement
6,26677E+16;6,48994E+16;6,00929E+15;4,80652E+13;2,61272E+15;8,59957E+13;2,10004E+15;1,31602E+16;6,26692E+15;baseline
2,09616E+16;2,31857E+15;1,82343E+14;4,95148E+14;-9,03521E+14;-3,90027E+15;2,10019E+16;4,40195E+14;2,09667E+16;baseline
1,86587E+16;2,06642E+16;1,63383E+16;4,32587E+14;-1,02023E+16;3,62218E+14;2,10016E+16;3,91834E+15;1,86664E+15;baseline
3,73197E+14;4,24194E+12;3,33633E+15;9,05609E+14;-2,35725E+15;4,35477E+16;2,10012E+16;7,83714E+15;3,73523E+15;stress
3,68241E+15;3,88947E+14;3,38783E+16;5,01633E+15;-6,70394E+15;3,38473E+15;2,10013E+16;7,73307E+15;3,6827E+16;stress
