MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;subject id;condition
4,77501E+15;5,50842E+13;4,36058E+16;1,14784E+16;1,17763E+16;6,69808E+15;2,10017E+16;1,00275E+14;4,77726E+15;4;stress
2,81216E+16;3,00941E+16;2,46696E+16;5,4245E+14;2,56763E+15;1,03953E+15;2,10016E+16;5,90555E+14;2,81225E+16;14;baseline
8,39901E+15;9,28688E+15;7,6252E+15;1,66168E+14;-1,40871E+16;8,09897E+15;2,10002E+15;1,76379E+16;8,40892E+15;6;stress
9,77877E+15;1,1116E+15;7,61795E+15;3,49808E+15;4,12169E+15;1,029E+16;2,10032E+15;2,05354E+14;9,77982E+15;16;baseline
1,37748E+16;1,57738E+16;1,12762E+14;4,49753E+15;4,00547E+15;1,40488E+16;2,1006E+16;2,89271E+16;1,37759E+16;4;amusement
3,91442E+15;4,11034E+16;3,78075E+16;32958984375;-3,4335E+15;7,76948E+15;2,10012E+16;8,22027E+15;3,91465E+16;8;baseline
9,13204E+15;1,10355E+16;7,75528E+15;3,28026E+15;-1,14514E+16;3,21997E+15;2,10002E+15;1,91773E+16;9,17713E+14;6;stress
4,41127E+15;4,94881E+16;3,73077E+14;1,21803E+16;-1,1195E+16;-3,66745E+15;2,10015E+16;9,26367E+15;4,42055E+15;16;stress
3,99832E+16;4,79927E+16;3,03879E+15;1,76048E+16;-9,65433E+15;-3,98725E+16;2,10017E+15;8,39647E+15;4,02248E+15;16;stress
8,54097E+15;1,20987E+15;0;1,20987E+15;2,25127E+16;1,20767E+16;2,10016E+15;1,7936E+15;8,62049E+15;3;stress
1,72411E+16;1,92566E+13;1,41983E+15;5,05829E+14;-2,9185E+15;6,59393E+15;2,10023E+15;3,62063E+15;1,72519E+16;9;baseline
9,75051E+15;1,11137E+16;9,12056E+15;1,99318E+16;7,80379E+15;1,07377E+16;2,10004E+15;2,04761E+15;9,75656E+15;5;stress
1,11761E+16;1,13125E+16;1,10229E+12;2,89536E+15;1,10875E+16;6,47224E+15;2,10003E+16;2,34698E+15;1,11761E+16;7;baseline
2,70649E+15;2,96822E+16;2,41051E+15;5,57709E+14;1,33998E+16;1,35284E+16;2,10015E+16;5,68362E+15;2,70726E+16;15;amusement
3,79105E+15;3,91464E+15;3,56941E+16;3,4523E+15;-3,13978E+15;-2,75642E+15;2,10015E+15;7,9612E+15;3,7911E+16;8;baseline
3,80202E+15;3,90434E+15;3,6335E+15;2,70844E+14;1,04117E+16;3,75204E+15;2,10014E+15;7,98424E+15;3,80206E+15;8;baseline
2,69771E+16;2,96783E+14;2,41051E+15;5,57327E+15;2,32587E+16;1,43425E+16;2,10015E+16;5,66519E+15;2,69836E+15;15;amusement
1,51444E+16;1,828E+13;1,1898E+16;6,38199E+15;-1,01298E+16;2,6012E+15;2,10068E+16;3,18033E+15;1,51916E+16;2;baseline
7,3198E+15;7,63283E+16;7,04041E+13;5,92422E+15;5,10542E+15;2,01739E+16;2,10003E+16;1,53716E+15;7,32011E+16;17;stress
8,61474E+15;1,01852E+15;6,15311E+15;4,03214E+15;1,52658E+16;7,56243E+15;2,10039E+15;1,8091E+16;8,61796E+15;10;baseline
1,95958E+16;2,05685E+15;1,82838E+16;2,28462E+16;-6,19401E+15;-5,22208E+15;2,10012E+16;4,11511E+16;1,96023E+16;7;stress
1,65661E+16;1,79138E+13;1,34468E+16;4,46701E+15;2,4644E+16;7,47862E+15;2,10025E+16;3,47888E+16;1,6567E+15;9;baseline
8,66358E+15;1,02615E+15;6,15311E+15;4,10843E+15;5,66123E+15;1,2436E+16;2,1004E+16;1,81935E+16;8,66654E+15;10;baseline
1,16206E+16;1,22536E+16;1,07071E+15;1,54648E+15;1,39821E+16;-7,12175E+15;2,10002E+15;2,44033E+15;1,16237E+16;6;stress
2,79541E+15;2,96478E+14;2,5898E+16;3,74985E+15;9,64148E+15;8,67711E+15;2,1002E+15;5,87035E+15;2,79543E+15;14;baseline
1,19384E+16;1,27247E+16;1,14315E+16;1,29318E+15;-8,79057E+14;5,37299E+15;2,10003E+16;2,50705E+15;1,19428E+16;7;baseline
2,09641E+16;2,22584E+16;1,98074E+15;2,45094E+16;-1,44755E+16;1,27052E+16;2,10015E+16;4,40245E+14;2,09752E+15;7;stress
1,27629E+16;1,43356E+15;9,12094E+15;5,21469E+15;3,9342E+16;8,74651E+15;2,10056E+16;2,68021E+14;1,27644E+16;4;baseline
9,68054E+15;1,1116E+15;6,37436E+15;4,74167E+15;2,72137E+16;2,6224E+15;2,10033E+16;2,03291E+16;9,68216E+15;16;baseline
2,03034E+15;2,23083E+13;1,71967E+14;5,11169E+13;-1,24522E+16;6,34131E+15;2,10017E+15;4,2637E+15;2,03116E+16;15;baseline
6,97125E+15;7,56493E+16;6,36482E+16;1,2001E+15;-5,44738E+15;5,10029E+15;2,10007E+16;1,46396E+16;6,97449E+15;3;baseline
9,96203E+15;1,11305E+16;8,59413E+15;2,53639E+16;-7,19479E+15;-6,98709E+15;2,10002E+16;2,09203E+16;9,98239E+15;6;stress
4,07833E+15;4,62837E+16;3,73192E+16;8,96454E+14;6,1554E+15;1,11187E+16;2,10012E+16;8,56448E+15;4,08304E+15;8;stress
6,98175E+15;9,77249E+15;4,92287E+15;4,84962E+15;-1,51242E+16;2,21896E+16;2,10009E+15;1,46617E+16;7,13723E+16;5;amusement
3,70503E+15;4,24194E+12;3,09792E+16;1,14403E+16;-2,7569E+15;2,32913E+15;2,10012E+16;7,78056E+15;3,70807E+15;9;stress
3,70963E+15;3,91769E+15;3,40271E+13;5,14984E+14;4,1367E+15;6,19074E+15;2,10016E+15;7,79023E+15;3,70967E+15;5;baseline
7,31979E+15;7,53517E+16;7,04041E+13;4,94766E+15;7,81606E+15;8,79867E+15;2,10003E+16;1,53715E+16;7,32001E+16;17;stress
2,15164E+16;2,31476E+14;1,87111E+16;4,43649E+15;7,49261E+15;-1,23622E+15;2,10023E+16;4,51844E+16;2,15242E+15;16;amusement
2,35374E+15;2,52647E+15;2,10419E+14;4,22287E+15;1,87848E+16;6,39527E+15;2,10026E+16;4,94285E+15;2,3538E+16;13;baseline
1,18193E+16;1,4019E+16;8,71277E+13;5,30624E+15;-7,65157E+15;3,09359E+15;2,10046E+16;2,48206E+15;1,18349E+16;2;baseline
6,88495E+15;9,63974E+15;4,52805E+15;5,11169E+13;-1,13389E+16;7,51614E+15;2,10084E+16;1,44584E+15;6,94982E+15;2;amusement
3,82779E+16;4,16031E+15;3,51372E+16;6,46591E+15;-1,14698E+16;-8,86598E+15;2,10015E+16;8,03836E+15;3,83002E+16;13;stress
9,55744E+15;1,10855E+15;6,26373E+14;4,82178E+11;1,06143E+16;1,30763E+14;2,10033E+16;2,00706E+16;9,55841E+15;10;amusement
3,716E+16;3,88298E+15;3,52135E+15;3,61633E+13;-8,43878E+15;-6,10499E+15;2,10008E+16;7,80359E+15;3,71621E+15;8;amusement
1,76934E+15;1,98288E+15;1,42174E+16;5,61142E+15;-1,25105E+16;7,11802E+15;2,10032E+16;3,71561E+15;1,77058E+16;9;baseline
3,70952E+16;3,91769E+15;3,44276E+16;4,7493E+15;4,22647E+16;3,9186E+15;2,10016E+16;7,78999E+15;3,70955E+16;5;baseline
9,70916E+15;1,11237E+14;7,88498E+15;3,23868E+15;3,82471E+15;1,02172E+16;2,10037E+16;2,03892E+16;9,71025E+15;16;baseline
7,84816E+15;8,83636E+14;7,23534E+16;1,60103E+16;-5,7531E+15;7,66855E+15;2,10004E+16;1,64811E+16;7,85858E+15;3;stress
3,98908E+16;4,3045E+14;3,51982E+16;7,84683E+15;-1,03756E+16;-1,27667E+16;2,10015E+15;8,37707E+15;3,99098E+16;13;stress
2,09446E+16;2,22584E+16;1,97975E+16;2,46086E+16;-1,42484E+16;1,521E+16;2,10015E+16;4,39837E+15;2,09559E+16;7;stress
1,30828E+15;1,4698E+16;1,05667E+15;4,13132E+15;1,13866E+16;6,46021E+15;2,10035E+15;2,74738E+16;1,30848E+16;4;baseline
8,02961E+15;9,54475E+15;7,23534E+16;2,30942E+15;-4,40428E+14;7,89896E+15;2,10003E+16;1,68622E+15;8,05136E+15;3;stress
1,1657E+15;1,19526E+16;1,13922E+14;5,60379E+15;-1,14022E+16;2,90878E+16;2,10003E+15;2,44798E+15;1,16575E+15;7;amusement
3,59441E+14;4,04968E+13;3,09792E+16;9,51767E+15;-1,05956E+15;2,95433E+15;2,10013E+16;7,54825E+15;3,59765E+16;9;stress
1,37782E+16;1,57738E+16;1,12762E+14;4,49753E+15;4,06403E+14;1,41319E+16;2,10059E+16;2,89343E+16;1,37793E+16;4;amusement
3,87918E+16;4,23279E+13;3,51868E+13;7,14111E+11;-1,04624E+16;4,60678E+15;2,10021E+16;8,14627E+15;3,88104E+15;5;baseline
6,0177E+15;6,2809E+16;5,6263E+16;6,54602E+13;1,74483E+15;1,05263E+16;2,10013E+16;1,26372E+16;6,01798E+15;11;baseline
7,88351E+16;8,39882E+15;7,51839E+15;8,80432E+13;-6,4289E+15;8,91776E+15;2,10004E+16;1,65554E+16;7,88531E+15;3;amusement
3,80575E+16;3,90816E+15;3,57513E+14;3,33023E+15;1,25275E+16;7,75283E+15;2,10014E+15;7,99208E+14;3,80578E+15;8;baseline
4,26545E+15;5,31158E+14;3,2608E+14;205078125;-1,57055E+15;1,47712E+16;2,10014E+15;8,95744E+15;4,30958E+15;16;stress
3,41544E+16;3,8269E+12;2,93427E+14;8,92639E+13;-3,97276E+16;-9,73798E+15;2,10015E+15;7,17243E+15;3,42236E+16;9;amusement
1,36298E+16;1,57051E+16;1,00327E+15;5,67245E+15;1,2371E+15;5,30409E+15;2,10043E+15;2,86225E+16;1,36327E+16;4;baseline
9,80192E+15;1,11237E+14;7,61795E+15;3,50571E+15;4,56928E+15;9,73551E+15;2,10035E+16;2,0584E+16;9,80294E+15;16;baseline
7,55226E+15;7,78656E+14;7,20406E+16;5,82504E+15;1,46462E+16;-1,32204E+16;2,10002E+16;1,58597E+16;7,55269E+15;17;stress
1,13752E+16;1,17176E+16;1,11221E+15;5,95474E+15;-7,53643E+15;5,35207E+15;2,10002E+16;2,38879E+15;1,13758E+16;7;baseline
7,34414E+15;7,53517E+16;7,06749E+16;4,67682E+14;-1,18591E+16;3,13684E+16;2,10003E+16;1,54227E+16;7,34448E+15;17;stress
2,99939E+15;3,19443E+15;2,68364E+16;5,10788E+15;1,62258E+16;2,27422E+15;2,10019E+16;6,29873E+14;2,99948E+16;14;stress
2,89612E+15;3,06892E+16;2,56538E+16;5,0354E+12;4,65591E+15;1,66845E+16;2,10016E+16;6,08184E+15;2,8962E+15;14;baseline
1,26918E+16;1,52817E+15;927734375;6,00433E+14;-1,10349E+15;3,74859E+15;2,10055E+16;2,66528E+15;1,27205E+16;2;baseline
5,98515E+15;6,16264E+15;5,6263E+16;5,36346E+14;5,34214E+13;4,45375E+15;2,10014E+15;1,25688E+15;5,98522E+15;11;baseline
1,34827E+16;1,57051E+16;1,08147E+16;4,89044E+14;-5,91192E+15;3,72511E+15;2,10048E+15;2,83136E+15;1,34881E+16;4;baseline
4,01554E+15;4,5372E+15;3,63388E+15;9033203125;-8,07705E+15;5,08302E+15;2,10023E+16;8,43263E+15;4,01944E+15;5;baseline
3,85335E+15;4,16031E+15;3,51982E+16;6,40488E+15;-1,14224E+16;-1,73356E+16;2,10015E+15;8,09204E+15;3,85539E+16;13;stress
1,17024E+16;1,20518E+16;1,13922E+14;6,59561E+15;-1,38224E+15;3,90815E+14;2,10003E+16;2,45751E+16;1,17034E+16;7;amusement
1,35863E+16;1,57051E+16;1,03874E+16;5,31769E+14;3,66306E+15;1,90412E+16;2,10045E+16;2,85311E+16;1,35901E+16;4;baseline
1,17491E+16;1,2067E+16;1,14353E+16;6,31714E+12;-1,44559E+15;-2,8359E+15;2,10003E+16;2,4673E+16;1,17501E+16;7;amusement
7,36118E+15;7,56493E+16;7,01752E+14;5,47409E+15;-8,95086E+15;-5,87727E+15;2,10002E+16;1,54585E+16;7,36175E+15;17;stress
5,07521E+15;6,63528E+15;3,42865E+14;3,20663E+15;-1,07948E+16;-4,49612E+15;2,10012E+15;1,06579E+16;5,14221E+15;13;stress
3,85601E+15;4,16031E+15;3,51982E+16;6,40488E+15;-1,1467E+16;-1,8066E+16;2,10015E+15;8,09761E+15;3,85802E+15;13;stress
6,24215E+15;6,48994E+16;6,02989E+16;4,60052E+14;6,65978E+15;1,93753E+16;2,10004E+16;1,31085E+15;6,24221E+15;6;baseline
2,49578E+16;3,55377E+14;1,79977E+15;1,754E+15;-9,90412E+15;4,75962E+15;2,10059E+16;5,24114E+15;2,53994E+15;2;baseline
3,04444E+15;3,26157E+15;2,79503E+15;4,66537E+15;5,23461E+14;8,40574E+15;2,10013E+16;6,39332E+15;3,04461E+16;14;amusement
1,28206E+14;1,43356E+15;9,12094E+15;5,21469E+15;4,94147E+15;1,12394E+15;2,1005E+16;2,69233E+15;1,28219E+16;4;baseline
4,77366E+14;5,50842E+13;4,36058E+16;1,14784E+16;1,20151E+16;6,92655E+15;2,10017E+15;1,00247E+16;4,77591E+15;4;stress
1,87693E+16;2,11411E+15;1,42174E+16;6,92368E+15;-9,75609E+15;3,68449E+16;2,10032E+15;3,94155E+16;1,879E+16;9;baseline
6,24844E+15;6,47926E+15;5,94978E+16;5,2948E+13;1,14549E+16;2,63215E+16;2,10011E+16;1,31217E+16;6,24849E+15;11;baseline
2,83858E+15;3,02315E+16;2,55699E+15;4,66156E+14;1,89923E+16;1,49483E+16;2,10018E+16;5,96101E+15;2,83876E+16;14;baseline
1,66001E+15;1,77307E+13;1,32027E+16;4,52805E+15;1,80495E+15;6,26812E+15;2,10027E+16;3,48602E+15;1,66013E+16;9;baseline
1,77046E+16;2,8286E+15;1,21002E+14;1,61858E+16;-2,64764E+15;9,61579E+15;2,10065E+16;3,71797E+15;1,81024E+15;2;stress
1,15303E+16;1,19663E+16;1,12179E+16;7,48444E+14;-8,45265E+15;3,757E+16;2,10002E+15;2,42137E+15;1,15315E+16;7;baseline
5,68779E+15;5,95093E+12;5,37567E+14;5,75256E+13;-1,13374E+16;-7,50729E+11;2,10005E+15;1,19444E+14;5,68842E+15;17;baseline
1,19717E+16;1,4019E+16;8,19778E+15;5,82123E+14;-4,61833E+16;2,10428E+15;2,10063E+16;2,51406E+16;1,19829E+16;2;baseline
2,3508E+15;2,53067E+15;2,09618E+15;4,34494E+15;3,54038E+16;5,06816E+15;2,10024E+16;4,93667E+15;2,35096E+16;13;baseline
7,43018E+15;7,78656E+14;7,04041E+13;7,46155E+13;-1,6215E+16;2,28124E+15;2,10002E+15;1,56034E+16;7,43162E+15;17;stress
6,71274E+14;7,06329E+14;6,31371E+16;7,49588E+15;-7,26221E+15;4,66101E+15;2,10007E+15;1,40968E+16;6,71401E+16;3;baseline
2,07841E+16;3,19786E+15;1,29471E+15;1,90315E+16;-1,34088E+16;3,02163E+16;2,10061E+15;4,36466E+16;2,13659E+16;2;stress
1,88247E+16;29296875;1,24588E+15;1,68381E+15;-9,33559E+14;6,74471E+15;2,10064E+16;3,95318E+15;1,93223E+16;2;stress
7,8777E+15;8,39882E+15;7,56569E+16;8,3313E+12;-6,99107E+15;8,14928E+15;2,10004E+13;1,65432E+16;7,87962E+15;3;amusement
8,02471E+15;9,47952E+15;5,15747E+12;4,32205E+15;3,28113E+16;8,44596E+15;2,10033E+15;1,68519E+16;8,02627E+13;10;baseline
6,94877E+15;7,3452E+16;6,62155E+15;7,23648E+15;-7,34861E+15;6,21214E+15;2,10006E+16;1,45924E+16;6,95019E+15;11;stress
8,26477E+15;8,51173E+15;7,91473E+14;5,97E+15;-1,56682E+16;8,09065E+15;2,10002E+16;1,7356E+16;8,26498E+15;6;amusement
9,75504E+14;1,11237E+14;7,61795E+15;3,50571E+15;3,22159E+16;8,01449E+15;2,10037E+16;2,04856E+16;9,75622E+15;16;baseline
9,66498E+15;1,11732E+16;6,77109E+15;4,40216E+14;5,24473E+15;1,51352E+16;2,10032E+16;2,02965E+16;9,6664E+15;16;baseline
6,83892E+15;7,21626E+16;6,36482E+16;8,5144E+12;-1,34632E+16;2,75048E+15;2,10007E+16;1,43617E+15;6,84073E+15;3;baseline
7,18206E+15;9,63974E+15;4,98962E+13;4,65012E+15;-3,28578E+15;2,37864E+16;2,10114E+16;1,50823E+15;7,21423E+15;2;amusement
4,34457E+15;5,21049E+15;3,7571E+15;1,4534E+15;-7,67163E+15;5,47145E+15;2,10024E+15;9,12359E+15;4,35586E+15;5;baseline
6,65799E+15;6,9149E+16;6,27289E+14;6,42014E+15;-7,0171E+15;6,14445E+15;2,10006E+15;1,39818E+16;6,65836E+15;3;baseline
4,21742E+15;7,80869E+15;3,40271E+13;4,40598E+15;2,90164E+16;2,05099E+16;2,10016E+16;8,85658E+15;4,33669E+16;5;baseline
1,90807E+16;2,08778E+16;1,63383E+16;4,53949E+14;-1,23787E+16;-3,01607E+16;2,10017E+16;4,00695E+15;1,90879E+15;15;baseline
2,1752E+15;2,32391E+14;1,9474E+16;3,76511E+15;2,26269E+16;3,41658E+16;2,10018E+16;4,56792E+15;2,17528E+16;16;amusement
7,46447E+14;7,87315E+15;7,11899E+15;7,54166E+15;-4,97879E+15;8,19059E+15;2,10004E+15;1,56754E+16;7,46604E+15;3;stress
6,67186E+15;9,63974E+15;4,45175E+15;5,18799E+11;-1,27037E+15;4,24845E+15;2,10066E+15;1,40109E+16;6,7511E+15;2;amusement
6,33527E+15;6,52351E+16;5,97839E+13;5,4512E+15;1,69013E+16;7,93429E+15;2,10011E+15;1,33041E+16;6,33532E+15;11;amusement
2,86549E+16;3,03345E+12;2,56538E+16;4,68063E+15;-1,13566E+15;1,31882E+16;2,10016E+15;6,01752E+15;2,86578E+15;14;baseline
7,88229E+15;8,39882E+15;7,51839E+15;8,80432E+13;-6,56473E+14;8,82494E+15;2,10004E+15;1,65528E+16;7,88411E+15;3;amusement
9,75973E+15;1,12118E+16;9,12056E+15;2,09122E+15;5,18826E+15;1,21024E+15;2,10004E+15;2,04954E+16;9,76767E+15;5;stress
3,85428E+16;4,24194E+12;3,4481E+15;7,93839E+15;-1,19318E+16;5,35013E+16;2,10011E+16;8,09398E+15;3,85711E+13;9;stress
8,51286E+15;1,01852E+15;6,15311E+15;4,03214E+15;-1,08268E+16;3,13482E+16;2,10038E+16;1,7877E+16;8,51631E+15;10;baseline
2,71354E+15;3,63503E+15;1,72539E+16;1,90964E+15;-3,7377E+15;-5,71498E+15;2,10054E+16;5,69844E+15;2,74484E+16;2;stress
4,56304E+15;5,1651E+14;3,95927E+15;1,20583E+16;-6,55622E+15;-4,54436E+14;2,10014E+16;9,58237E+15;4,56959E+15;16;stress
1,38127E+16;1,57738E+16;1,06621E+16;5,11169E+13;4,72738E+15;1,3729E+16;2,10058E+15;2,90068E+15;1,38138E+16;4;amusement
2,17377E+15;2,32391E+14;1,94855E+14;3,75366E+12;1,49499E+16;-4,91879E+15;2,1002E+16;4,56491E+16;2,17387E+16;16;amusement
6,45988E+15;9,63974E+15;4,45175E+15;5,18799E+11;7,05777E+15;9,01019E+15;2,10052E+15;1,35657E+16;6,51777E+15;2;amusement
8,27818E+15;8,51173E+15;7,91473E+14;5,97E+15;-6,89886E+15;3,96667E+15;2,10002E+15;1,73842E+15;8,27839E+15;6;amusement
6,34895E+15;6,53954E+16;6,04515E+16;4,94385E+11;1,56956E+16;7,2971E+15;2,10011E+16;1,33328E+16;6,349E+15;11;amusement
7,34183E+16;7,78656E+14;7,04041E+13;7,46155E+13;2,07588E+16;1,70762E+16;2,10003E+16;1,54178E+16;7,34258E+16;17;stress
6,33031E+15;6,56395E+16;6,00929E+15;5,54657E+14;-1,0935E+16;5,0521E+15;2,10004E+16;1,32937E+16;6,33086E+15;6;baseline
2,88863E+16;3,23448E+15;2,65846E+16;5,76019E+14;1,40206E+16;1,64961E+15;2,10023E+16;6,06612E+15;2,89022E+15;13;amusement
3,1731E+16;3,53355E+15;2,69318E+14;8,40378E+15;-8,73613E+15;8,50276E+15;2,10019E+16;6,66351E+14;3,17677E+15;9;stress
2,03899E+16;2,17457E+16;1,95374E+13;2,20833E+16;-5,56318E+15;6,76241E+15;2,10015E+16;4,28187E+14;2,03969E+16;7;stress
1,31957E+16;1,58653E+16;9,77707E+15;6,08826E+13;-1,25481E+16;1,58073E+16;2,10059E+14;2,77109E+14;1,32307E+16;2;baseline
1,90067E+16;2,18391E+16;1,48506E+16;6,98853E+12;-1,04862E+16;4,01599E+15;2,10031E+16;3,99141E+15;1,90299E+16;9;baseline
1,18923E+16;1,4019E+16;8,71277E+13;5,30624E+15;-1,00981E+16;7,81905E+15;2,10049E+16;2,49739E+16;1,19091E+16;2;baseline
3,87244E+15;400390625;3,65295E+13;3,50952E+12;-9,92045E+14;2,00456E+16;2,10012E+16;8,13212E+15;3,87249E+15;8;baseline
1,07943E+16;1,19156E+15;9,82018E+15;2,09541E+16;-1,01355E+16;5,46743E+15;2,10002E+16;2,2668E+15;1,08071E+16;6;stress
3,86897E+15;3,97301E+16;3,65295E+13;3,20053E+15;3,97342E+15;1,14879E+16;2,10014E+15;8,12483E+15;3,86901E+16;8;baseline
3,27353E+16;3,63693E+15;2,86064E+16;7,76291E+15;-1,31451E+15;2,51611E+15;2,10018E+15;6,87441E+15;3,27725E+16;9;stress
4,01108E+16;4,62837E+16;3,59268E+15;1,03569E+16;-3,86892E+16;9,01886E+15;2,10014E+15;8,42326E+15;4,01824E+16;8;stress
4,37224E+15;5,30167E+15;3,90053E+16;1,40114E+16;2,22512E+16;1,15308E+16;2,10017E+16;9,1817E+15;4,38286E+15;13;stress
8,29137E+15;8,52547E+15;7,91473E+14;6,10733E+15;-1,02643E+15;4,59995E+15;2,10002E+16;1,74119E+16;8,2917E+15;6;amusement
9,76138E+15;1,11137E+16;9,11827E+15;1,99547E+16;6,40434E+15;9,0892E+15;2,10004E+16;2,04989E+15;9,76752E+14;5;stress
9,63637E+15;1,10893E+16;6,37436E+15;4,71497E+13;2,95725E+16;4,62893E+15;2,10035E+16;2,02364E+16;9,63788E+15;16;baseline
6,6147E+16;6,83174E+16;6,27289E+14;5,58853E+15;2,62947E+16;9,74246E+15;2,10006E+16;1,38909E+16;6,61488E+16;3;baseline
4,36723E+16;4,94881E+16;3,62549E+11;1,32332E+16;-1,01654E+16;-3,80547E+15;2,10015E+16;9,17118E+13;4,37783E+15;16;stress
1,15044E+16;1,22177E+15;1,09997E+16;1,21803E+16;-1,37615E+15;6,03244E+15;2,10003E+16;2,41592E+16;1,15103E+16;7;baseline
1,35135E+14;1,57051E+16;1,08147E+16;4,89044E+14;-4,84697E+15;2,51793E+15;2,10048E+15;2,83784E+16;1,35187E+16;4;baseline
9,68195E+15;1,10607E+16;9,12056E+15;1,94016E+15;2,05843E+16;1,48125E+16;2,10004E+16;2,03321E+15;9,68665E+15;5;stress
3,70024E+15;3,84789E+16;3,52135E+15;3,26538E+12;-7,87895E+15;-5,77992E+16;2,10008E+15;7,77051E+15;3,70037E+15;8;amusement
2,81687E+16;3,00941E+16;2,55699E+15;4,52423E+14;3,66648E+15;1,1414E+16;2,10017E+16;5,91542E+15;2,81694E+16;14;baseline
1,36584E+16;1,67236E+11;9,77707E+15;6,94656E+15;-1,166E+16;3,13112E+16;2,10062E+15;2,86826E+15;1,36967E+16;2;baseline
3,72418E+16;3,89557E+14;3,44276E+16;4,52805E+15;1,68668E+16;5,83694E+15;2,10016E+16;7,82078E+15;3,72425E+15;5;baseline
4,9196E+15;5,50041E+15;4,19006E+13;1,31035E+16;1,23968E+16;-7,23255E+15;2,10014E+16;1,03312E+16;4,92629E+15;16;stress
3,79229E+15;3,91464E+15;3,56941E+16;3,4523E+15;-2,65198E+15;-4,30538E+15;2,10016E+16;7,96381E+15;3,79235E+15;8;baseline
4,07645E+15;4,62837E+16;3,74565E+15;8,82721E+14;-2,6648E+15;1,08537E+16;2,10012E+15;8,56055E+15;4,08125E+15;8;stress
7,34822E+16;7,56493E+16;7,01752E+14;5,47409E+15;-1,30062E+16;-4,07087E+16;2,10002E+15;1,54313E+16;7,34893E+16;17;stress
3,54268E+15;3,76282E+13;3,31688E+15;4,45938E+15;-6,24092E+15;2,26066E+15;2,10011E+15;7,43963E+15;3,54294E+15;15;stress
2,81879E+16;2,99759E+15;2,34718E+16;6,50406E+15;3,36441E+16;-1,94085E+16;2,10023E+15;5,91947E+15;2,81935E+15;13;amusement
2,84163E+16;3,02315E+16;2,55699E+15;4,66156E+14;9,60881E+12;1,33424E+16;2,10018E+16;5,96742E+15;2,84185E+16;14;baseline
5,73305E+16;5,85289E+16;5,37567E+14;4,77219E+15;5,81878E+15;-1,22494E+16;2,10006E+15;1,20394E+16;5,73323E+15;17;baseline
1,38541E+16;1,55525E+16;1,06621E+16;4,89044E+14;4,74165E+15;1,30932E+16;2,10059E+16;2,90937E+16;1,38552E+16;4;amusement
3,79253E+15;3,91464E+15;3,56941E+16;3,4523E+15;-3,03666E+15;-3,44288E+15;2,10015E+16;7,96432E+14;3,79259E+15;8;baseline
2,80523E+16;2,95563E+14;2,5898E+16;3,65829E+15;5,70466E+15;5,21108E+15;2,10017E+16;5,89099E+15;2,80527E+16;14;baseline
6,2417E+15;6,39458E+15;5,94978E+16;4,44794E+14;2,28082E+16;1,99212E+16;2,10011E+16;1,31076E+16;6,24173E+15;11;baseline
3,54314E+15;3,76282E+13;3,31688E+15;4,45938E+15;-6,22232E+15;2,2672E+15;2,10011E+16;7,44059E+14;3,5434E+15;15;stress
3,85466E+16;3,97301E+16;3,63808E+16;3,3493E+14;-2,93351E+15;-3,47008E+16;2,10015E+15;8,09479E+15;3,85475E+15;8;baseline
1,19109E+16;1,4019E+16;8,71277E+13;5,30624E+15;-9,75718E+15;7,29834E+14;2,1005E+15;2,50129E+15;1,19275E+16;2;baseline
1,61698E+16;2,03171E+15;1,1898E+16;8,41904E+15;-9,6969E+15;3,81833E+15;2,10067E+15;3,39565E+15;1,6236E+16;2;baseline
1,19778E+15;1,4019E+16;8,71277E+13;5,30624E+15;-6,65535E+15;-1,95799E+15;2,10055E+15;2,51533E+16;1,19929E+14;2;baseline
6,21763E+16;6,4785E+16;6,02264E+14;4,55856E+15;3,76358E+15;6,65283E+15;2,10004E+15;1,3057E+16;6,21769E+16;6;baseline
3,39393E+16;3,8269E+12;2,93427E+14;8,92639E+13;-8,98084E+15;-7,6718E+15;2,10014E+16;7,12726E+15;3,4018E+16;9;amusement
5,97847E+15;6,15273E+16;5,6263E+16;5,26428E+13;1,80868E+16;4,5532E+15;2,10014E+16;1,25548E+16;5,97852E+15;11;baseline
2,06271E+16;2,23618E+15;1,71967E+14;5,1651E+14;-1,19078E+16;-2,22976E+15;2,10018E+16;4,33169E+13;2,06345E+15;15;baseline
6,21177E+16;6,4785E+16;5,99709E+15;4,81415E+14;3,7355E+16;1,01868E+16;2,10004E+16;1,30447E+16;6,21183E+15;6;baseline
7,47627E+15;7,78656E+14;7,04041E+13;7,46155E+13;-1,58787E+16;-2,89308E+15;2,10002E+16;1,57002E+15;7,47753E+15;17;stress
8,5609E+15;9,71527E+14;7,36389E+13;2,35138E+14;-1,30072E+16;7,40547E+15;2,10003E+16;1,79779E+15;8,58772E+15;3;stress
2,98902E+16;3,19443E+15;2,73743E+13;4,57001E+14;-2,67486E+16;1,20238E+16;2,10019E+16;6,27695E+15;2,98917E+16;14;stress
1,17574E+16;1,22177E+15;1,09997E+16;1,21803E+16;-1,23815E+16;-6,61269E+15;2,10003E+15;2,46906E+16;1,17626E+16;7;baseline
1,56304E+16;1,90392E+16;1,1898E+16;7,14111E+11;-1,02553E+16;3,21222E+16;2,10068E+16;3,28238E+16;1,56845E+16;2;baseline
